"text","pos","neg"
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"This is not a movie. Bernie Sanders and Joe Manchin may hold a one-on-one meeting.",0,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Bernie Sanders hints at ""progress"" after meeting Joe Manchin over Biden plan impasse",0.189,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"The Sunrise Climate Activists Are Going on Hunger Strike | Galvanized by news that Senator Joe Manchin might kill the Clean Energy Payment Program, climate activists will fast in front of the White House to demand Congress pass the reconciliation bills climate measures.",0.093,0.188
"The Sunrise Climate Activists Are Going on Hunger Strike | Galvanized by news that Senator Joe Manchin might kill the Clean Energy Payment Program, climate activists will fast in front of the White House to demand Congress pass the reconciliation bills climate measures.",0.093,0.188
"The Sunrise Climate Activists Are Going on Hunger Strike | Galvanized by news that Senator Joe Manchin might kill the Clean Energy Payment Program, climate activists will fast in front of the White House to demand Congress pass the reconciliation bills climate measures.",0.093,0.188
"The Sunrise Climate Activists Are Going on Hunger Strike | Galvanized by news that Senator Joe Manchin might kill the Clean Energy Payment Program, climate activists will fast in front of the White House to demand Congress pass the reconciliation bills climate measures.",0.093,0.188
"The Sunrise Climate Activists Are Going on Hunger Strike | Galvanized by news that Senator Joe Manchin might kill the Clean Energy Payment Program, climate activists will fast in front of the White House to demand Congress pass the reconciliation bills climate measures.",0.093,0.188
"The Sunrise Climate Activists Are Going on Hunger Strike | Galvanized by news that Senator Joe Manchin might kill the Clean Energy Payment Program, climate activists will fast in front of the White House to demand Congress pass the reconciliation bills climate measures.",0.093,0.188
"The Sunrise Climate Activists Are Going on Hunger Strike | Galvanized by news that Senator Joe Manchin might kill the Clean Energy Payment Program, climate activists will fast in front of the White House to demand Congress pass the reconciliation bills climate measures.",0.093,0.188
"The Sunrise Climate Activists Are Going on Hunger Strike | Galvanized by news that Senator Joe Manchin might kill the Clean Energy Payment Program, climate activists will fast in front of the White House to demand Congress pass the reconciliation bills climate measures.",0.093,0.188
"The Sunrise Climate Activists Are Going on Hunger Strike | Galvanized by news that Senator Joe Manchin might kill the Clean Energy Payment Program, climate activists will fast in front of the White House to demand Congress pass the reconciliation bills climate measures.",0.093,0.188
"The Sunrise Climate Activists Are Going on Hunger Strike | Galvanized by news that Senator Joe Manchin might kill the Clean Energy Payment Program, climate activists will fast in front of the White House to demand Congress pass the reconciliation bills climate measures.",0.093,0.188
"The Sunrise Climate Activists Are Going on Hunger Strike | Galvanized by news that Senator Joe Manchin might kill the Clean Energy Payment Program, climate activists will fast in front of the White House to demand Congress pass the reconciliation bills climate measures.",0.093,0.188
"The Sunrise Climate Activists Are Going on Hunger Strike | Galvanized by news that Senator Joe Manchin might kill the Clean Energy Payment Program, climate activists will fast in front of the White House to demand Congress pass the reconciliation bills climate measures.",0.093,0.188
"The Sunrise Climate Activists Are Going on Hunger Strike | Galvanized by news that Senator Joe Manchin might kill the Clean Energy Payment Program, climate activists will fast in front of the White House to demand Congress pass the reconciliation bills climate measures.",0.093,0.188
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
